,InletMethod,SMILES,RetentionTime,MolPol,IES
205,Standard_3min_col4_sur,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc4cnc[nH]4)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)NCC(=O)N7CCC[C@H]7C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N8CCC[C@H]8C(=O)N9CCC[C@H]9C(=O)N%10CCC[C@H]%10C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)N)C(C)(C)SS[C@@H](C)CCOC(=O)N%11CCN(CC%11)S(=O)(=O)c%12ccc(cc%12)c%13cnc(N)c(n%13)C(=O)Nc%14cccnc%14,88.9482,3080.163960223759,-6.725675714195582
206,Luna_NH3_1,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3cc(c4nc5ccccc5[nH]4)n(C)n3,109.9182,305.0225219495925,-0.342866274760778
207,Luna_NH3_1,NC(=O)C1(CCN(CC1)C(=O)c2cccc3ncn(CC[C@H](C(=O)O)c4cccs4)c23)c5ccc(Br)cc5F,177.648,385.67442894044166,-0.4482226611549193
208,Luna_NH3_1,CC(C)C[C@H](NC(=O)[C@H](O)CCc1ccccc1)C(=O)O,122.4222,207.7182727844664,-0.3113398576309667
209,Luna_NH3_1,CC(C)C[C@H](NC(=O)[C@@H](O)CCc1ccccc1)C(=O)O,126.5898,207.68162820862844,-0.3124467749566029
210,Luna_NH3_1,NC(=O)C1(CCN(CC1)C(=O)c2cccc3ccn(CCCc4cccs4)c23)c5ccc(Br)cc5F,82.90379999999998,372.0077066260253,-0.3511081481609035
211,EP_NH3_2,CCOc1cc(ccc1OC[C@H](O)CNC(C)C)c2cccc(Cl)c2,57.8172,261.39482895253565,-0.26178295734281404
212,Standard_3min_col3_sur,O[C@H](CCc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)OCc2ccccc2)C(=O)O,98.244,310.0241311561656,-0.4519989149509035
213,Standard_3min_col3_sur,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3ccc(CC(=O)NC)nc3,68.7102,311.33742463260137,-0.4036546459956991
214,EP_NH3_2,O=C(NCCc1c[nH]c2ccccc12)Nc3ccc(cc3)N(=O)=O,120.3378,226.66102010429557,-0.2805398958786049
215,Standard_3min_col2_alk,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3sc(NC(=O)C)cc3C,49.3428,312.971326667902,-0.3611682684995296
216,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCc3ccccc3C2,88.9182,233.40113746024846,-0.2826910640351312
217,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCc2cccnc2,64.4988,221.7482119861902,-0.31952574255501226
218,Standard_3min_col3_sur,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CSSc1ccccn1)[C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O,94.81200000000001,570.1863053572639,-0.8921732873567518
219,Standard_3min_col3_sur,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CSSc1ccccn1)[C@@H](C)O)C(C)C)C(C)C)C(=O)O,67.0272,551.1657894649213,-1.0263048963871846
220,EP_NH3_2,CCS(=O)(=O)c1ccc(CNC(=O)c2cnc(s2)c3ccccc3C4=CN(C)C(=O)C=C4)cc1,98.4558,349.0768338620483,-0.3668706860542155
221,Standard_3min_col2_alk,CN1CCN(CCOc2cccc(CN3C[C@@H]4C[C@H]3CN4c5cnc(F)c(Nc6ncc(C)c(Nc7ccccc7F)n6)c5)c2)CC1,161.3322,454.46392002155164,-0.5138564696216874
222,Standard_3min_col3_sur,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)NC3=CC(=O)NC=C3,177.32999999999996,213.85282435884304,-0.27568145961832324
223,Standard_3min_col3_sur,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3cccc(c3)C#N,173.9598,226.853739903699,-0.2480298294553778
224,Standard_3min_col3_sur,CN1CCc2cc(NC(=O)c3cnn(c4ccccc4)c3C(F)(F)F)ccc2C1,80.499,265.2749311049323,-0.2768034926346346
225,EP_NH3_2,CN(C(=O)C)c1nc(C)c(s1)c2cnc(Cl)c(NS(=O)(=O)c3cn(C)c(C)n3)c2,102.624,296.8216967537838,-0.3748708982417247
226,EP_NH3_2,COc1ccc(c(OC)c1)S(=O)(=O)Nc2cncc(c2)c3sc(NC(=O)C)nc3C,100.5402,300.50336038282705,-0.3874251579028276
227,Standard_3min_col3_sur,CN(C)S(=O)(=O)c1ccc(NC(=O)c2[nH]nc(c2C)c3ccccc3)cc1C,115.0332,284.2767875569121,-0.3389775742532488
228,Standard_3min_col3_sur,COCCCn1c(N)c(C(=O)Nc2ccc(C)cc2)c3nc4cc(F)c(F)cc4nc13,149.5452,285.4296590608613,-0.3806566042078462
229,Luna_NH3_1,CCOc1cc(ccc1OC[C@H](O)CNC(C)C)C2=CC(=O)N(CC)C(=C2)C,103.665,284.34438457458344,-0.3410505755083927
230,BEH_NH3_3,COc1cccc(c1)[C@@H](CCC#N)NC(=O)C2(CCN(CC2)C(=O)c3ccccc3c4oc(CNCc5cccs5)cc4)c6ccc(Br)cc6F,104.709,515.9289588895858,-0.4849102321782761
231,Standard_3min_col3_sur,CN(C)C(=O)[C@H](O)[C@H](N)Cc1ccccc1,42.60780000000001,163.5174021402201,-0.2501921642791625
232,Standard_3min_col3_sur,C[C@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)c2ccccc2,116.70299999999999,226.45997663766445,-0.29558709076928835
233,Standard_3min_col3_sur,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)Nc2cccc(c2)c3ccccc3,84.70920000000002,265.8040499931027,-0.2987504874517621
234,EP_NH3_2,Nc1cccc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)c1,78.6582,222.76624735135638,-0.2801337381857241
235,BEH_NH3_H2O_B2_4,CCCCOc1ccc(cc1)c2n[nH]c3ncccc23,48.4392,200.6239223177476,-0.18703395333952846
236,BEH_NH3_H2O_B2_4,CNC(=O)[C@H](O)[C@H](N)Cc1ccccc1,112.0008,151.55186093517574,-0.2571104195043432
237,EP_NH3_2,C[C@@H](C1CC1)N2Cc3cc4cc(c3C2=O)S(=O)(=O)NCCCCCN(C)C(=O)c5cccc(Nc6nc(C)c4s6)n5,117.21600000000001,413.581690716565,-0.5029723572730052
238,EP_NH3_2,COC(=O)[C@H](NCc1oc(cc1)c2ccccc2C(=O)N3CCC(CC3)(C#N)c4ccc(Cl)c(O)c4)c5cccs5,84.90899999999998,406.1473131570687,-0.4124026905738952
239,Standard_3min_col2_alk,CN(C)CCNC(=O)[C@H](O)[C@H](N)Cc1ccccc1,62.8152,196.1701922916829,-0.3115466928762144
240,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCOCC2,58.605,187.0768628624538,-0.2906253188622761
241,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H]2CC[C@@H](O)CC2,57.7638,210.2290461619973,-0.33885274475373106
242,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCCCC2,75.4452,193.91557888228851,-0.2718008302953581
243,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2ccccc2c3ccccc3,104.9178,277.75054167083266,-0.30782206614592866
244,Standard_3min_col2_alk,CC(C)C[C@H](NC(=O)C[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,133.54500000000002,325.26370773267575,-0.4419750812410742
245,BEH_NH3_3,CN(C)S(=O)(=O)c1ccc(NC(=O)c2nnn(c2C)c3ccccc3)cc1C,43.23,279.7461984311593,-0.3341114995061892
246,EP_NH3_2,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NC2CCCCCC2,63.02700000000001,217.3802101486489,-0.30527896202850713
247,EP_NH3_2,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NC2CCCCC2,59.901,205.60023815218682,-0.2949048443691414
248,EP_NH3_2,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2cccc(c2)c3ccccc3,85.9512,277.74707208281256,-0.3091226728841531
249,EP_NH3_2,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCc2ccncc2,80.7408,221.7454352433649,-0.3203999785114019
250,Luna_NH3_1,CCS(=O)(=O)c1ccc(cc1)[C@@H](CC(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F)C(=O)OC,86.994,308.3573380561565,-0.4532098598748139
251,Luna_NH3_1,CCS(=O)(=O)c1ccc(cc1)[C@@H](CC(=O)NCc2ncsc2C)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,99.49799999999999,379.8196543291597,-0.5253981012847121
252,BEH_NH3_H2O_B2_4,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2cccnc2,138.05100000000002,209.99593808172958,-0.3081070804991897
253,BEH_NH3_H2O_B2_4,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2ccccn2,128.673,210.0873053113823,-0.30633133580352706
254,BEH_NH3_H2O_B2_4,CN(C)CCN(C)C(=O)[C@H](O)[C@H](N)Cc1ccccc1,200.571,208.13762504555626,-0.3043167943075468
255,BEH_NH3_H2O_B2_4,CN(C)CCNC(=O)[C@H](O)[C@H](N)Cc1ccccc1,200.571,196.1701922916829,-0.3115466928762144
256,BEH_NH3_H2O_B2_4,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NC2CCCCCC2,93.2448,217.3802101486489,-0.30527896202850713
257,Luna_NH3_1,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCC(=O)NCC(=O)NCC(=O)NCCCCNC(=O)CNC(=O)CNC(=O)CNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)c6cc(Cl)cc(Cl)c6C1,176.604,741.0829381564616,-1.0330591861483358
258,Luna_NH3_1,CSCC[C@H](NC(=O)[C@H](O)CCc1ccccc1)C(=O)OC(C)(C)C,66.1542,263.18612507685657,-0.33405339875939977
259,Luna_NH3_1,CC(C)C[C@@H](NC(=O)[C@H](O)CCc1ccccc1)C(=O)OC(C)(C)C,35.9358,255.20996920796497,-0.3406847840727665
260,Luna_NH3_1,CC(C)(C)OC(=O)[C@H](Cc1ccc(OC(C)(C)C)cc1)NC(=O)[C@H](O)CCc2ccccc2,17.1798,335.1001093701392,-0.3910331351038367
261,Luna_NH3_1,O[C@H](CCc1ccccc1)C(=O)N[C@H](Cc2ccccc2)C(=O)O,154.7238,235.51307965171696,-0.3056174848548394
262,Standard_3min_col2_alk,Cc1ccccc1NC(=O)[C@H](O)[C@H](N)Cc2ccccc2,179.0172,214.49817663007963,-0.28633561286586834
263,Standard_3min_col2_alk,C[C@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)c2ccccc2,113.3412,226.45997663766445,-0.29558709076928835
264,BEH_NH3_3,CC(C)(C)OC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](O)CCc2ccccc2,24.474,282.982298550528,-0.3352141173307041
265,EP_NH3_2,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)[C@@H](C)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,99.49799999999999,317.25273182550546,-0.516609878505958
266,Luna_NH3_1,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCc2cccnc2,115.1268,221.7482119861902,-0.31952574255501226
267,Std_col2_pH3_10min,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC1=O)[C@@H](C)CC)[C@@H](C)O,248.02320000000003,478.828272767209,-0.927201510192446
268,EP_NH3_2,Cc1cc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)on1,76.5738,203.63288733105298,-0.2282344819697089
269,EP_NH3_2,Cc1cnc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)s1,32.8098,218.3935260326064,-0.2267649009896119
270,EP_NH3_2,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3oc4ccc(Cl)cc4n3,54.6918,244.5833836261673,-0.2494543688156157
271,EP_NH3_2,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3nc(CN4CCCC4)cs3,84.9102,269.6477230932972,-0.2921724086084361
272,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCCc3ccccc23,173.96099999999996,233.348448687632,-0.2750468976247548
273,Standard_3min_col2_alk,CN(C)CCCNC(=O)[C@H](O)[C@H](N)Cc1ccccc1,65.3412,207.959040132422,-0.32201461709108725
274,EP_NH3_2,CC[C@@H](C)Nc1nc(Nc2cc(cnc2F)N3C[C@@H]4C[C@H]3CN4Cc5ccc(cc5)N6CCN(C)CC6)ncc1C,149.5128,409.87977193655365,-0.4635310699826258
275,Standard_3min_col3_sur_4060,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CSSc2ccccn2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC1=O)[C@@H](C)O,118.41,560.7875574426977,-0.8181839850230805
276,BEH_NH3_3,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)Cc2cncs2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,95.3298,356.4154621102086,-0.4912455162960353
277,Luna_NH3_1,CC1(C)CC[C@]2(C[C@H](NC(=O)c3cc(on3)c4ccc(F)cc4Cl)[C@H](C2)C(=O)N[C@H]5CN6CCC5CC6)O1,79.69919999999998,361.89620801523523,-0.41973865331353455
278,Luna_NH3_1,C[C@H](NC(=O)c1nc(C)nn1C)c2ccccc2,107.8332,178.14953103548748,-0.2238736571125058
279,Luna_NH3_1,CC1=C(COC(=O)[C@H](NCc2oc(cc2)c3ccccc3C(=O)N4CCC(CC4)(C(=O)N)c5ccc(Br)cc5F)c6cccs6)OC(=O)O1,106.791,471.0178845513889,-0.5356647978198157
280,Standard_3min_col2_alk,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3cccc(c3)c4ocnc4,104.9922,254.41157881825316,-0.27555770632869325
281,Standard_3min_col2_alk,CC(C)(C#N)c1cccc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)c1,114.1788,262.175708855774,-0.28339336716170305
282,Luna_NH3_1,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3cc4CS(=O)(=O)Cc4cc3OC,80.7408,334.6872219248415,-0.4032744488920791
283,Standard_3min_col3_sur,NC(=O)C1(CCN(CC1)C(=O)c2ccccc2c3oc(C=C(C#N)c4nccs4)cc3)c5ccc(Br)cc5F,112.49700000000001,386.299690296396,-0.385935703112244
284,Standard_3min_col3_sur,CCCCOc1ccc(cc1)c2n[nH]c3ccccc23,131.0298,205.21872295636487,-0.16305919653393933
285,EP_NH3_2,CC(=O)N[C@H](C1CCN(CC1)C=O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,83.868,261.1145820187743,-0.4460837835049251
286,EP_NH3_2,CN(C)CC(=O)N1CCC(CC1)[C@@H](NC(=O)C)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,97.4142,305.583291457458,-0.5114661630624714
287,EP_NH3_2,CCOCC(=O)N1CCC(CC1)[C@@H](NC(=O)C)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,78.6582,301.34768687878653,-0.5096574731643708
288,EP_NH3_2,CC(=O)N[C@H](C1CCN(CC1)C(=O)Cc2ccn[nH]2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,98.4558,317.76635024312475,-0.5069355527998556
289,EP_NH3_2,CP(=O)(C)c1ccc(CC(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F)cc1,56.7762,266.88694173712247,-0.3485695499620637
290,BEH_NH3_3,CCCCCCCCCCOC(=O)[C@H](NCc1oc(cc1)c2ccccc2C(=O)N3CCC(CC3)(C(=O)N)c4ccc(Br)cc4F)c5cccs5,92.2038,523.8989901487813,-0.5518789498005524
291,BEH_NH3_3,Cn1c(CN[C@@H](Cc2cccs2)C(=O)O)c(C(=O)N3CCC(CC3)(C(=O)N)c4ccc(Cl)cc4F)c5ccccc15,227.826,404.842763282717,-0.4744993035992225
292,Standard_3min_col2_alk,CC(C)(C)OC(=O)NCCCNc1cncc(n1)n2ncc3ccc(cc23)N4CCOCC4,108.2898,319.5275916930331,-0.4342124329646382
293,Standard_3min_col2_alk,C[C@H]1CCCN(C1)c2ccc3cnn(c4cncc(NCCCNC(=O)OC(C)(C)C)n4)c3c2,137.7552,338.2612960422344,-0.4203022524119965
294,EP_NH3_2,CC(=O)N[C@@H](C1CCN(CC1)S(=O)(=O)C)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,86.994,288.9933087917918,-0.4971516562624682
295,Standard_3min_col2_alk,NC(=O)C1(CCN(CC1)C(=O)c2ccccc2c3oc(C=Cc4cccs4)cc3)c5ccc(Br)cc5F,123.4698,377.7603337777813,-0.3395498703954362
296,EP_NH3_2,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)C)C(=O)Nc2ccc(s2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F,64.071,344.0914676719954,-0.4296975195208287
297,EP_NH3_2,COC(=O)[C@H](NCc1oc(cc1)c2ccccc2C(=O)N3CCC(CC3)(C(=O)N)c4ccc(Cl)c(OC)c4)c5cccs5,89.07900000000002,427.91776089587813,-0.4734086559627653
298,BEH_NH3_3,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)Cc2coc(C)n2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,80.74199999999998,353.13646965547883,-0.5250155350221244
299,BEH_NH3_3,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)[C@@H](C)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,80.74199999999998,317.25273182550546,-0.516609878505958
300,BEH_NH3_3,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)[C@@H](C)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,80.74199999999998,317.25273182550546,-0.516609878505958
301,EP_NH3_2,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3sc(C)nc3C,55.734,285.79790731076974,-0.31309585058178313
302,EP_NH3_2,CCc1nc(C)c(s1)c2cnc(Cl)c(NS(=O)(=O)c3c(C)nn(CC)c3C)c2,52.6092,297.4764187910358,-0.3267282561018842
303,EP_NH3_2,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)Cc2csc(C)n2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,94.2882,368.1180209905895,-0.5066360062684138
304,Luna_NH3_1,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)OC(C)(C)C,81.7842,384.34312478006746,-0.5171237095414699
305,Luna_NH3_1,NC(=O)C1(CCN(CC1)C(=O)c2ccccc2c3oc(CN[C@@H](C(=O)O)c4cccs4)cc3)c5ccc(Cl)c(O)c5,224.5392,403.7533868960002,-0.4818148789247384
306,Luna_NH3_1,CCOc1cc(ccc1OC[C@H](O)CNC(C)C)c2cccnc2OC,78.6588,261.13187291520023,-0.3180961083099238
307,Luna_NH3_1,Clc1ccc(NC(=O)NCCc2c[nH]c3ccc(OCc4ccccc4)cc23)cc1Cl,150.5568,317.39253863811444,-0.2930976909402568
308,EP_NH3_2,CC(C)C[C@H](NC(=O)[C@H]1COc2ccccc2O1)C(=O)O,66.1542,195.8884468540518,-0.30174954602623444
309,Standard_3min_col2_alk,NC(=O)C1(CCN(CC1)C(=O)c2cccc3ccn(CCCc4cccs4)c23)c5ccc(Br)cc5F,136.173,372.0077066260253,-0.3511081481609035
310,Standard_3min_col2_alk,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2c3cncc(c3)S(=O)(=O)C)c4cncc(c4)S(=O)(=O)C,50.21100000000001,393.89293933395913,-0.5339633805587221
311,Standard_3min_col2_alk,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2c3cn(C)nc3C)c4cn(C)nc4C,46.81800000000001,331.1682593403404,-0.3922783561890274
312,Standard_3min_col2_alk,OC(c1ccc(NC(=O)Cc2ccc(cc2)S(=O)(=O)NC3CCC3)cc1)(C(F)(F)F)C(F)(F)F,89.75880000000002,293.8800244571615,-0.427556073273802
313,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)Cc2nccs2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,99.9228,356.45082258759834,-0.4951658998339221
314,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)[C@@H](C)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,93.9708,317.25273182550546,-0.516609878505958
315,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)[C@@H](C)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,94.041,317.25273182550546,-0.516609878505958
316,Standard_3min_col3_sur,COC(=O)C[C@@H](NC(=O)C1(CCN(CC1)C(=O)c2ccccc2c3oc(CNCc4cccs4)cc3)c5ccc(Br)cc5F)c6cccc(OC)c6,97.338,521.4128098463757,-0.5200318266732512
317,BEH_NH3_3,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2ccccc2,88.035,214.6314403366376,-0.2845186067770105
318,EP_NH3_2,Cc1cc(Sc2nnc(c3ccc(cc3)C(C)(C)C)n2C)c4ccccc4n1,69.279,298.0607274927275,-0.20937854748240967
319,EP_NH3_2,C[C@H](Oc1cccc2C(=O)N(CC(=O)NC[C@@H]3[C@H]4CN(C[C@@H]34)S(=O)(=O)C)C=Cc12)C(=O)O,122.4222,300.71702784222197,-0.4638515157520986
320,BEH_NH3_3,O[C@H](CCc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)OCc2ccccc2)C(=O)O,113.04299999999999,310.0241311561656,-0.4519989149509035
321,EP_NH3_2,CCCN([C@@H]1CC[C@H](CC1)C(=O)NCCOCCOCCOCCOCCOCCNC(=O)NCCOCCOCCOCCOCCOCCNS(=O)(=O)c2cccc(c2)[C@@H]3CN(C)Cc4c(Cl)cc(Cl)cc34)S(=O)(=O)c5cccc(c5)C(=O)Nc6sc7CCCCc7c6C(=O)Nc8ccc(CCCc9ccc(cc9)C(=O)O)cc8,181.8168,1164.1291740839458,-1.4959068696397972
322,EP_NH3_2,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3cncc(CC(=O)NC)c3,90.2058,311.31673639886617,-0.4027885937393023
323,Luna_NH3_1,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3ccc4OCCNC(=O)c4c3,91.1622,260.0814599309257,-0.32645816357298113
324,Luna_NH3_1,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3ccc4CNS(=O)(=O)c4c3,108.8778,259.5874505139001,-0.3346501652496728
325,Standard_3min_col2_alk,CC(C)(C)N1C(=O)C(=C(Cc2ccccc2)S1(=O)=O)NCCCOc3cccc(CC(=O)O)c3,77.1312,339.17159961673974,-0.4462399688092203
326,Standard_3min_col4_sur,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](Cc4ccc(O)cc4)NC1=O)[C@@H](C)O,78.00479999999997,542.5013355974695,-0.7934747901815871
327,Standard_3min_col4_sur,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CSSc1ccccn1)[C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O,96.53399999999999,570.1863053572639,-0.8921732873567518
328,Luna_NH3_1,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)Cc2coc(C)n2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,89.0778,353.13646965547883,-0.5250155350221244
329,Luna_NH3_1,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)Cc2ncoc2C)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,98.4558,353.1794829702532,-0.526914995296052
330,Luna_NH3_1,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)c2cscn2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,100.5408,344.6992000909522,-0.4830816969996388
331,Standard_3min_col3_sur,CC(=O)N[C@H](C1CCN(CC1)C(=O)CC(C)(C)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,87.234,312.9486403289212,-0.5365424672656149
332,Standard_3min_col3_sur,CC(=O)N[C@H](C1CCN(CC1)C(=O)Cn2cncn2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,79.65599999999998,313.3043339465907,-0.5195998216584489
333,Standard_3min_col3_sur,CC(=O)N[C@H](C1CCN(CC1)C(=O)Cc2ccn[nH]2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,81.4032,317.76635024312475,-0.5069355527998556
334,EP_NH3_2,C[C@H](NC(=O)[C@H](O)CCc1ccccc1)C(=O)OC(C)(C)C,39.0618,219.88580301014855,-0.30980868426110497
335,EP_NH3_2,CC(C)(C)OC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](O)CCc2ccccc2,28.665,282.982298550528,-0.3352141173307041
336,Standard_3min_col3_sur,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](Cc2ccc(OC(C)(C)C)cc2)C(=O)OC(C)(C)C,144.49020000000004,409.9441339326462,-0.5332044622000325
337,Standard_3min_col3_sur,CC(C)(C)OC[C@H](NC(=O)[C@H](O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,136.0698,347.0059081787338,-0.5126315443083069
